theta_id,reward_base,activity_scale,enhance_cost_base,enhance_growth,enhance_success_scale,level_cost_base,drop_D,drop_C,drop_B,drop_A,synth_cost_scale,synth_success_scale,effect_scale,spend_low,spend_mid,spend_high,spend_whale,d180_reach_d5,d180_reach_d10,d180_reach_d15,d180_reach_d20,d180_has_B,d180_has_A,d180_has_S,d180_p50,d180_p90,d180_p99,d180_p99_p50,d180_mean_bonus,d180_p99_bonus,d180_sink,d180_inflow,d180_refund,d180_sink_ratio,d180_drop7,d180_spare_total,balance_loss,balance_score,obj_growth,obj_rarity,obj_economy,obj_fun
6143,1198.4275,1.4545976,748.0189,1.6548542,0.9713273,202.44948,0.0444808,0.004895632,0.0015119244,0.0001993933,0.9739742,1.2461816,0.76281303,0.15852357,0.27939454,0.37628454,0.6818008,0.49927604,0.010014478,0.0,0.0,0.54705596,0.10014479,0.00012065637,13084.826,40798.676,171808.56,13.130366,0.05440403,0.29968813,416499460.0,489194430.0,375.0,0.85139793,0.45366794,3495.8125,0.3785086,0.72542167,-0.15070948,-0.0,-0.0013979077,-0.20366794
4095,1198.0057,1.3169615,671.18054,1.6039268,0.7567025,171.87779,0.03731121,0.0127078835,0.000916563,0.00053567806,1.1645497,0.9705453,0.97073126,0.15172875,0.18334535,0.7023437,0.8941278,0.5025338,0.021718146,0.0,0.0,0.5523648,0.18243243,0.00048262547,13088.307,38360.387,139470.05,10.65608,0.058280043,0.39338323,396136540.0,455703230.0,48468.75,0.86919373,0.42181468,3714.25,0.37956277,0.72486734,-0.14081565,-0.0,-0.019193709,-0.17181468
4801,761.556,1.1766118,751.0159,1.4447174,0.9250061,272.19757,0.030941747,0.0068627577,0.0033301052,0.00074090686,0.6113043,1.1593231,1.0340378,0.08866667,0.21588656,0.6868373,0.927029,0.50012064,0.006877413,0.0,0.0,0.65950775,0.2292471,0.00132722,10148.373,27777.33,94259.41,9.28813,0.047762558,0.30778593,217717440.0,256159090.0,22781.25,0.849855,0.34061295,3057.0,0.3832653,0.72292715,-0.15324323,-0.0,-0.0001450181,-0.09061295
6256,1142.6871,0.9412391,587.2718,1.696126,0.89773965,246.92584,0.041472107,0.004010145,0.0014109748,0.00020401244,0.93174106,0.87025315,1.1176763,0.10067936,0.34131214,0.6262002,0.6983299,0.50180984,0.0067567565,0.0,0.0,0.3315637,0.052968144,0.0,9446.924,32020.219,104543.56,11.066413,0.036965936,0.23442814,257665340.0,302296580.0,250.0,0.85235876,0.31913608,2369.9375,0.39026588,0.71928686,-0.15505308,-0.0,-0.0023587346,-0.06913608
7184,1120.822,0.85760605,557.57025,1.6248934,0.911048,174.62971,0.03894292,0.004406737,0.0028730764,0.0005454073,0.5215452,0.7793543,0.9424491,0.10341669,0.32355452,0.677282,0.6511003,0.49058878,0.01194498,0.0,0.0,0.47972974,0.111727804,0.0,8428.677,30224.809,95407.0,11.319333,0.043760005,0.2863797,231672750.0,270788220.0,31.25,0.85554945,0.2981419,2305.1875,0.39728412,0.71567404,-0.15746623,-0.0,-0.005549431,-0.048141897
7728,1155.7397,0.86281127,797.1633,1.57484,0.7881205,321.50604,0.04121251,0.0070542484,0.0006906511,0.00025759643,1.5558623,0.8491487,0.7078356,0.18376732,0.20037329,0.46399903,0.7672928,0.50096524,0.00398166,0.0,0.0,0.24300194,0.055863902,0.0,11378.939,30674.223,72145.516,6.340267,0.03252433,0.20537555,228910740.0,270901540.0,10312.5,0.84496397,0.3045367,2380.5625,0.39953038,0.7145254,-0.15698357,-0.0,-0.005036056,-0.0545367
4085,603.80414,1.357426,515.6294,1.6884085,0.88361895,432.33096,0.032896843,0.014206417,0.0012857146,0.00010296322,0.643601,1.0006156,1.1559596,0.20865329,0.19825009,0.41701785,0.85725677,0.5004826,0.00024131274,0.0,0.0,0.5790299,0.060690153,0.0,10372.691,26052.93,66653.75,6.4258876,0.040800788,0.19809711,196969440.0,231505200.0,29156.25,0.8507137,0.4128861,3656.5,0.40143242,0.71355563,-0.1602413,-0.0,-0.0007136464,-0.16288611
2795,875.5016,1.3014458,664.05634,1.5574338,0.9458243,151.30824,0.015798824,0.008227132,0.0018094631,0.00062575634,0.71780974,0.9613646,0.73842293,0.14408012,0.3659051,0.7475408,0.68591815,0.47936776,0.020028956,0.0,0.0,0.5599662,0.19099903,0.00048262547,9016.836,35986.32,99201.85,11.001847,0.052420214,0.37461329,273900030.0,319440600.0,3343.75,0.85742754,0.25663608,2389.0625,0.40233335,0.7130972,-0.16060328,-0.0,-0.0074275136,-0.006636083
5023,1176.5636,1.1442137,779.67365,1.6136417,0.95123756,306.86234,0.037027977,0.0046872664,0.0027584534,0.0005640531,0.65761685,1.1496418,1.0771599,0.129369,0.2631366,0.5271671,0.66562593,0.49903473,0.0043436293,0.0,0.0,0.58795846,0.1695222,0.00060328183,13282.758,37589.25,111452.586,8.390772,0.04784121,0.31175277,325000320.0,386151740.0,31.25,0.8416388,0.3572635,2921.6875,0.40361327,0.7124469,-0.15662163,-0.0,-0.00836122,-0.107263505
5056,1182.5377,0.9289356,682.4172,1.6630814,0.8344819,341.8993,0.02872218,0.012179239,0.0006728254,7.926523e-05,1.7342138,1.0893166,0.8303462,0.23503193,0.21468413,0.35063744,0.82673466,0.4963803,0.0018098454,0.0,0.0,0.33433878,0.018822394,0.0,12991.633,35233.266,74764.75,5.7548385,0.034359477,0.19097498,255021870.0,300938100.0,37656.25,0.8473169,0.28486967,2527.625,0.4067394,0.7108637,-0.16180985,-0.0,-0.002683103,-0.03486967
4181,617.7126,1.1633284,652.918,1.5823061,1.0776482,457.70117,0.017029243,0.013722971,0.0012505138,0.00041381028,1.3497412,1.1152735,1.087025,0.18814512,0.2723268,0.5300097,0.60814816,0.49553573,0.00024131274,0.0,0.0,0.5295608,0.1275338,0.0,9598.643,26190.463,61031.54,6.358351,0.03709943,0.22408877,171449220.0,201494780.0,12218.75,0.850835,0.28474903,2618.8125,0.40957776,0.7094323,-0.16422296,-0.0,-0.00083500147,-0.03474903
6628,933.89703,1.0249547,617.2561,1.6126797,0.9146615,216.22421,0.03121847,0.0064397566,0.0022959467,5.852824e-05,1.143045,0.93844265,1.2338563,0.20410135,0.18096961,0.63823134,0.82184964,0.49348456,0.007239382,0.0,0.0,0.45680502,0.028595561,0.0,10057.799,30340.02,76532.35,7.6092544,0.03957059,0.23144406,234487740.0,272716160.0,9562.5,0.85979325,0.29391894,2475.6875,0.40962225,0.70940995,-0.15927605,-0.0,-0.009793222,-0.043918937
4995,958.2804,1.4758693,719.6717,1.6763113,1.0475974,412.3195,0.019081756,0.010956399,0.0037359903,0.00040905894,1.0299628,1.170637,1.0066292,0.18036258,0.3227142,0.5102446,0.5781355,0.4944498,0.00048262547,0.0,0.0,0.75217175,0.24372587,0.0025337837,14038.629,39274.164,95823.55,6.8257055,0.054196715,0.31858242,345901060.0,406871600.0,6750.0,0.85013384,0.35195464,3392.1875,0.4100946,0.70917225,-0.16506758,-0.0,-0.00013381243,-0.10195464
5128,1090.8801,1.0399095,667.97736,1.5316435,1.0369294,166.70718,0.03519136,0.0070570465,0.0032827365,0.000495881,0.9437551,1.1967971,1.1947424,0.092401326,0.44457805,0.71098214,0.8749463,0.51978767,0.033059847,0.0,0.0,0.60750484,0.15335426,0.0007239382,7883.324,30728.57,106512.17,13.511073,0.05276339,0.3427735,294489660.0,332140480.0,19343.75,0.8865903,0.33059847,2911.5625,0.4118111,0.70831007,-0.14672782,-0.0,-0.03659028,-0.08059847
7018,622.32745,0.80872864,506.60632,1.632755,1.0111115,491.27036,0.034180302,0.006651922,0.00050399196,7.8621335e-05,1.4091768,1.0318235,1.1338347,0.08534883,0.24240607,0.69384074,0.75077236,0.50398165,0.00060328183,0.0,0.0,0.17917472,0.015444015,0.0,7385.203,20958.576,67154.33,9.093092,0.02353638,0.13010499,117526140.0,137524660.0,13218.75,0.85450023,0.25374034,2056.3125,0.4132054,0.7076112,-0.16337836,-0.0,-0.0045002103,-0.0037403405
2975,1176.1208,1.2818377,641.7822,1.6469796,0.7715498,244.2063,0.044783488,0.012215316,0.0037985935,0.00021497485,0.848101,0.8798601,1.1397817,0.13338599,0.2008516,0.5512606,0.85375977,0.49179536,0.0073600383,0.0,0.0,0.7162162,0.14044401,0.0,13908.82,36943.234,117974.2,8.481971,0.058410145,0.31041217,380811740.0,442679870.0,47187.5,0.8601501,0.46561295,4071.4375,0.4132343,0.7075968,-0.1608446,-0.0,-0.010150075,-0.21561295
7456,1163.9999,0.9404041,714.5254,1.5532691,1.022428,189.01608,0.03627498,0.0051594526,0.0019230037,0.0006487309,0.59004855,0.96803737,1.0482687,0.10579379,0.3518403,0.7244395,0.67046213,0.53269786,0.024734557,0.0,0.0,0.4512548,0.13742761,0.0,9096.135,33267.707,102839.0,11.305791,0.044819746,0.32012346,267080220.0,311713200.0,0.0,0.8568139,0.29512548,2411.4375,0.41378015,0.70732355,-0.1679633,-0.0,-0.006813884,-0.045125484
6061,573.51575,1.1650871,466.02167,1.6380888,0.88236463,323.81342,0.034471188,0.004183176,0.0015873667,0.0006399441,1.1280333,0.9289547,1.0300856,0.11417176,0.19336545,0.57006025,0.7718098,0.4983108,0.00060328183,0.0,0.0,0.46862936,0.16988418,0.0,8758.24,22927.836,69596.48,7.9463997,0.037456144,0.25334767,160566690.0,186898670.0,19968.75,0.85901916,0.33783782,2650.25,0.41539887,0.70651466,-0.1610859,-0.0,-0.009019136,-0.087837815
6502,765.1435,1.0743213,631.9585,1.5372131,0.925013,245.36664,0.013174068,0.013849976,0.0017019124,0.000118169235,0.5883061,0.8118728,0.9337466,0.080008954,0.42571992,0.467082,0.8592939,0.50229245,0.007842664,0.0,0.0,0.47104245,0.040057916,0.0,8740.551,28388.525,94742.125,10.839377,0.03816739,0.22220351,190965340.0,228842140.0,3718.75,0.8344715,0.24107143,2235.5,0.41719955,0.7056169,-0.15444979,-0.0,-0.0155285,-0.008928567
1822,727.7806,1.0663817,636.51355,1.5000691,1.1280928,191.24953,0.022633774,0.009639328,0.0009097291,0.0005445492,0.8451212,0.82035816,1.2433883,0.104935676,0.24958429,0.73186064,0.84470075,0.5346284,0.026665058,0.0,0.0,0.38863415,0.13791023,0.00012065637,8525.809,27022.625,76050.45,8.920028,0.040883772,0.2902735,191781220.0,222901760.0,8000.0,0.8603536,0.26918435,2383.0625,0.41812447,0.70515674,-0.16796333,-0.0,-0.010353565,-0.019184351
4720,1143.9922,0.9817035,742.7771,1.5349214,0.9354887,283.38144,0.033723854,0.013274681,0.0034247632,0.0005671167,1.0610782,0.9092597,0.7458575,0.10996569,0.19561768,0.61269766,0.64839846,0.5016892,0.0048262547,0.0,0.0,0.6213803,0.16421331,0.00024131274,12830.968,34658.35,101429.19,7.9050303,0.048085757,0.28642148,259572220.0,312263550.0,18156.25,0.8312118,0.34905887,3142.125,0.4194951,0.7044758,-0.15686294,-0.0,-0.018788218,-0.09905887
2224,1147.4241,0.8775175,740.12317,1.5246444,0.83971184,163.87967,0.017252479,0.009181451,0.0015735419,5.8229256e-05,1.9268899,1.0333107,1.1863443,0.099913724,0.43633357,0.6345538,0.5917351,0.4972249,0.026061777,0.0,0.0,0.3508687,0.017012548,0.0,9223.889,40290.953,108070.34,11.716353,0.03614821,0.23458187,236443540.0,285037950.0,5656.25,0.8294995,0.20149612,1789.4375,0.41965044,0.70439875,-0.13671333,-0.0,-0.02050054,-0.048503876
2141,532.89825,1.3329437,430.00436,1.6967105,0.8297335,367.70245,0.0100514265,0.010747257,0.0024399606,0.0004875048,0.8420305,0.82444733,0.74003774,0.15322682,0.4375649,0.4203252,0.69926894,0.4969836,0.0003619691,0.0,0.0,0.61969113,0.17483108,0.00012065637,8309.943,25722.793,64566.938,7.7698407,0.041073997,0.2507711,168364400.0,195593040.0,11187.5,0.8607401,0.25289577,2368.3125,0.42123806,0.7036119,-0.16265444,-0.0,-0.010740101,-0.0028957725
1493,612.3517,1.295675,691.1915,1.463882,0.8845354,271.1835,0.015162143,0.013273263,0.0015600529,0.0005004352,1.1641326,0.8431786,0.8387464,0.10753511,0.27520487,0.40278804,0.7812334,0.50096524,0.0044642854,0.0,0.0,0.5588803,0.16409266,0.00012065637,9825.42,26795.512,75155.67,7.6491055,0.04281713,0.25945854,192205820.0,220751920.0,66093.75,0.87042636,0.29235038,2794.625,0.42140925,0.70352715,-0.15650095,-0.0,-0.020426333,-0.04235038
2460,975.60315,0.8505623,592.509,1.6325976,0.8227004,425.8795,0.03650125,0.005698071,0.0031593128,0.0005727896,1.6243322,1.2078507,0.73794925,0.210868,0.19738469,0.59864366,0.67358834,0.49686292,0.00048262547,0.0,0.0,0.5236486,0.119570464,0.0,10109.357,28271.95,67752.09,6.701919,0.03590534,0.22502556,195614560.0,226882200.0,18656.25,0.86211467,0.29029924,2418.5,0.4232396,0.7026224,-0.16265446,-0.0,-0.012114644,-0.040299237
6792,1099.297,0.96258545,786.00555,1.5519178,1.192341,255.54584,0.01921296,0.007700477,0.003515177,0.0002700431,0.7666878,1.1444073,0.9159417,0.17109701,0.25550285,0.71290314,0.88469416,0.5027751,0.011462355,0.0,0.0,0.57866794,0.09640444,0.00012065637,11278.018,37215.695,88147.64,7.815881,0.042136084,0.25396523,247262830.0,296856770.0,8531.25,0.8329125,0.22876447,2128.8125,0.42376104,0.70236504,-0.15131271,-0.0,-0.01708752,-0.021235526
4379,936.9541,1.3878855,765.55695,1.6596599,1.179891,289.2359,0.032143198,0.0033514337,0.00051589624,0.00010730799,1.2828557,1.1486095,0.8120404,0.13646743,0.28911725,0.6976671,0.74861103,0.5190637,0.008687258,0.0,0.0,0.2909025,0.04114382,0.0,11505.617,35205.227,101469.0,8.819083,0.037064597,0.22450092,305380740.0,357148830.0,2125.0,0.8550467,0.3535232,2588.625,0.42397925,0.7022574,-0.17037645,-0.0,-0.0050466657,-0.103523195
7375,1151.4236,1.1778955,681.04846,1.5880449,0.97679687,171.51881,0.032973267,0.013072027,0.00083887903,0.000670099,0.9363814,1.2240388,0.7533027,0.12353842,0.4193631,0.4357866,0.6404373,0.48769304,0.011100385,0.0,0.0,0.5541747,0.19630791,0.0018098456,9911.589,34327.477,118421.44,11.947776,0.05576626,0.38708633,331157820.0,381353760.0,5500.0,0.86836183,0.36257237,3267.875,0.42440566,0.70204717,-0.16120657,-0.0,-0.018361807,-0.11257237
5335,1082.7732,1.3196199,793.40393,1.5685202,0.96379995,173.96237,0.03172055,0.010421077,0.0022338722,0.00071359583,0.5142692,0.7996838,1.0057638,0.15470667,0.33209014,0.35091424,0.83536553,0.4679054,0.020511582,0.0,0.0,0.6307915,0.22550675,0.00084459456,11173.348,36246.758,138949.75,12.435821,0.061228275,0.4154965,357510000.0,416557630.0,0.0,0.85824865,0.38815156,3383.0,0.42528316,0.701615,-0.17158301,-0.0,-0.008248627,-0.13815156
3791,1152.4473,1.2872987,756.72565,1.5604417,1.0922616,191.75697,0.039979436,0.014954984,0.0035069585,0.0006140049,1.2359357,0.7818474,1.0711462,0.15011881,0.22413847,0.6994997,0.8774483,0.49710423,0.030043436,0.0,0.0,0.72743726,0.21332046,0.0010859073,12158.974,34108.47,125266.8,10.302416,0.065418005,0.39326134,400823940.0,438470620.0,245375.0,0.91362965,0.45958012,4290.25,0.42612737,0.7011996,-0.13285233,-0.0,-0.06362963,-0.20958012
3552,1170.2006,0.8783399,625.18164,1.6111271,1.1964717,259.77826,0.022369072,0.011637308,0.0018698114,0.00078245817,1.5632136,1.1313276,0.9796799,0.1039463,0.3920848,0.7148301,0.5644729,0.519305,0.0067567565,0.0,0.0,0.49493244,0.16747105,0.00024131274,9655.623,34872.215,105866.37,10.964219,0.042702958,0.30710742,245796020.0,290205440.0,8812.5,0.8469468,0.25072396,2290.8125,0.42629796,0.7011158,-0.17254823,-0.0,-0.003053248,-0.000723958
5927,1034.8059,1.4444761,776.183,1.6399246,1.0249908,241.56442,0.022782411,0.0038331272,0.002089818,0.000526635,1.2695683,0.8587764,1.131118,0.14322227,0.20750439,0.6778602,0.5861645,0.5020511,0.012306949,0.0,0.0,0.5710666,0.18375966,0.00060328183,15151.934,49190.89,149589.53,9.872637,0.05070717,0.3597305,353839420.0,434376000.0,1468.75,0.81458974,0.31177604,2542.3125,0.42645028,0.7010409,-0.14974417,-0.0,-0.035410285,-0.061776042
3484,974.702,1.0566251,718.85724,1.5816288,1.1237731,255.193,0.034683727,0.01411096,0.0017851789,0.00021827774,0.95788574,0.8589484,1.1112657,0.19510478,0.24732015,0.3970317,0.83206415,0.49251932,0.0067567565,0.0,0.0,0.5102558,0.071669884,0.0,10791.584,28957.062,70692.75,6.5507298,0.045039427,0.2406261,255059710.0,293407970.0,23218.75,0.86923176,0.3628137,3165.5,0.42691708,0.70081156,-0.16072392,-0.0,-0.019231737,-0.11281371
5648,1122.1285,0.81709594,773.1968,1.4936267,0.9294597,223.01715,0.046173625,0.012785044,0.001304913,0.00018195981,0.6275269,0.9435744,1.06075,0.09160218,0.21177283,0.6649481,0.6009979,0.47442085,0.013513513,0.0,0.0,0.38646233,0.043677606,0.0,10229.875,28397.822,88942.8,8.694417,0.039016657,0.22980788,217293950.0,257635140.0,125.0,0.843417,0.347973,2807.75,0.4272491,0.70064855,-0.17206565,-0.0,-0.006583035,-0.09797299
8129,757.92834,1.4364502,659.0902,1.5668533,0.9533913,223.53568,0.011332854,0.010597936,0.0039568297,0.00025296156,0.984787,0.9205902,1.2323248,0.14201555,0.30445498,0.7036811,0.6713464,0.49975866,0.0076013515,0.0,0.0,0.73045367,0.16035232,0.0003619691,10635.344,34096.67,89586.65,8.423484,0.054039832,0.31413987,283531000.0,321474780.0,62906.25,0.8817971,0.2793195,2889.0625,0.42917487,0.6997044,-0.15263999,-0.0,-0.03179705,-0.029319495
6711,1108.1455,1.3122169,759.8385,1.6776584,1.1214784,326.81085,0.023276646,0.008417614,0.0008607671,0.00016463795,1.8099942,1.1785305,0.73625743,0.20741129,0.19921762,0.72398406,0.6666443,0.51459944,0.004946911,0.0,0.0,0.42579633,0.0605695,0.0,14619.284,43419.562,105747.97,7.2334576,0.040796958,0.23659547,336426240.0,399997470.0,17906.25,0.8410332,0.31310326,2697.5,0.4302818,0.69916296,-0.16965252,-0.0,-0.008966804,-0.06310326
7652,934.3711,0.81812733,741.1062,1.551219,1.0318403,397.8541,0.03807503,0.010401511,0.0009356985,0.00045406146,1.4168216,1.1207961,0.8863208,0.21988434,0.22985347,0.439549,0.6849976,0.51363415,0.0012065637,0.0,0.0,0.3540058,0.0890444,0.0,9766.631,25706.379,56537.383,5.7888317,0.03309203,0.21372844,179343970.0,209885090.0,6687.5,0.8544592,0.28836873,2468.3125,0.4309407,0.69884104,-0.17242758,-0.0,-0.0044592023,-0.03836873
6148,906.4796,1.0402567,452.89743,1.6440923,1.0107101,174.90598,0.020852266,0.013788862,0.0025766892,0.0004532004,0.8290908,1.1769762,0.8258182,0.12307517,0.33250698,0.7128638,0.5780342,0.50615346,0.0054295366,0.0,0.0,0.60267854,0.14768341,0.00024131274,8471.019,28787.578,82324.375,9.718356,0.04979935,0.30892855,231501860.0,265515650.0,6343.75,0.8718745,0.28667954,2749.4375,0.4315448,0.6985461,-0.16072392,-0.0,-0.021874487,-0.036679536
1148,958.43823,0.7610392,739.5997,1.4741819,0.89747757,357.67914,0.032849625,0.005907695,0.0026624557,0.0006778727,1.6598827,0.8106581,1.0315535,0.08042061,0.31487805,0.695272,0.78195256,0.51278955,0.0034990348,0.0,0.0,0.44558397,0.11969112,0.0,8396.076,26243.443,86529.92,10.305995,0.033234872,0.23240283,174332800.0,203161550.0,14718.75,0.8580372,0.2472249,2055.625,0.43166232,0.6984887,-0.16929051,-0.0,-0.00803715,-0.0027751029
5683,997.54285,1.2283295,651.7418,1.6426573,0.77329093,444.22745,0.0472624,0.007774048,0.002817085,0.0002637092,0.7275923,1.232043,0.72053164,0.11922094,0.32220107,0.47498822,0.7101185,0.51085913,0.00084459456,0.0,0.0,0.6468388,0.13646236,0.00048262547,11711.041,29966.168,103243.875,8.815944,0.045450427,0.24773875,290100130.0,337930400.0,5750.0,0.85844654,0.43762064,3640.5,0.43227652,0.6981892,-0.17001453,-0.0,-0.008446515,-0.18762064
437,590.487,1.30548,723.33386,1.392622,0.86796117,166.77031,0.022713821,0.012780696,0.0027247912,6.23501e-05,0.84776807,0.80691,1.2202331,0.093991235,0.2587492,0.45074275,0.7713341,0.48962355,0.022080116,0.0,0.0,0.6271718,0.056587838,0.0,8382.492,22911.338,73018.87,8.710878,0.04752329,0.24166188,199605700.0,222996590.0,74031.25,0.8948094,0.3493002,3257.5,0.4327667,0.69795036,-0.14829633,-0.0,-0.0448094,-0.099300206
3834,638.5615,0.9715924,480.93262,1.6596081,0.8580581,477.0254,0.014455323,0.013507294,0.0010311741,0.0006339922,1.1090324,0.9666111,0.9957732,0.11396432,0.29265094,0.558934,0.887231,0.4978282,0.0003619691,0.0,0.0,0.4349662,0.14816603,0.0,8587.316,25579.803,72171.766,8.404461,0.03272625,0.22273947,145194220.0,171697120.0,32281.25,0.8454826,0.22683397,2174.875,0.4333809,0.69765127,-0.16180985,-0.0,-0.004517436,-0.02316603
7664,1137.1338,0.8795233,518.3211,1.6914788,1.0073164,215.99063,0.029299388,0.011310531,0.0030316263,0.00015052917,1.005198,1.1052296,1.0828671,0.22443153,0.20576714,0.551914,0.944913,0.4878137,0.0036196911,0.0,0.0,0.53909266,0.0577944,0.0,10391.775,30967.477,76801.67,7.3906207,0.0434413,0.239799,244901660.0,283927230.0,21156.25,0.86248654,0.28824806,2610.25,0.43405312,0.6973242,-0.1685666,-0.0,-0.012486517,-0.038248062
8185,787.39197,1.2136908,558.972,1.6778698,1.1870942,286.60815,0.017618645,0.008079058,0.0028773316,0.0001429391,1.5977836,1.2134798,1.1234354,0.22988756,0.19024584,0.48328292,0.7146046,0.49360523,0.0010859073,0.0,0.0,0.60111004,0.08445946,0.00012065637,11791.882,33577.285,78224.45,6.6337547,0.041942544,0.23665413,235554770.0,271895550.0,44375.0,0.86620146,0.2611004,2507.1875,0.43437693,0.6971668,-0.16530886,-0.0,-0.016201437,-0.011100411
1204,870.0861,0.95691144,671.4552,1.5595357,1.1672792,276.12936,0.033267047,0.010011699,0.003967357,0.00036965715,0.5630092,1.1184698,1.2396706,0.18172333,0.2895627,0.38551536,0.63502705,0.48853764,0.0019305018,0.0,0.0,0.628861,0.1382722,0.00012065637,9530.148,26440.992,63243.555,6.636156,0.045122802,0.2673694,207324560.0,240557360.0,1062.5,0.86184704,0.31455117,2871.3125,0.43586898,0.69644237,-0.16953185,-0.0,-0.011847019,-0.064551175
6105,777.0182,1.2656305,566.3351,1.5896809,0.99444884,210.08505,0.012579447,0.0139966905,0.0026164157,0.00039112527,0.6562359,1.1183053,0.9091625,0.15208408,0.18504229,0.6815038,0.8545536,0.47948843,0.0059121624,0.0,0.0,0.6581805,0.17253861,0.00048262547,11200.608,33463.547,79882.37,7.1319666,0.05041061,0.3052746,235498720.0,279152300.0,39656.25,0.84350115,0.277027,2798.4375,0.43599105,0.6963832,-0.17459941,-0.0,-0.0064988732,-0.02702701
1963,884.8418,1.4683484,517.9895,1.6559913,1.0597361,167.48567,0.010403604,0.0117418505,0.003946864,0.0003872808,1.4440756,1.137158,0.77458763,0.20667051,0.1865308,0.4388932,0.6383813,0.516168,0.007842664,0.0,0.0,0.7576014,0.23009169,0.0018098456,13749.163,42259.273,130767.6,9.51095,0.062253475,0.38853866,321128450.0,370908400.0,106062.5,0.8655416,0.29572877,3006.5625,0.43604165,0.6963587,-0.16832533,-0.0,-0.0155415535,-0.045728773
179,1000.0586,1.2180603,635.5455,1.6922073,0.8266396,369.28394,0.01122214,0.011272663,0.0036999758,8.773309e-05,1.0705845,0.9160452,1.199418,0.20397693,0.28813922,0.6267015,0.937289,0.5165299,0.0010859073,0.0,0.0,0.6579392,0.07758205,0.0,12919.045,40356.016,90098.84,6.97411,0.04433254,0.23498031,298212540.0,350190100.0,46031.25,0.8514614,0.24638031,2514.6875,0.4361568,0.69630283,-0.175444,-0.0,-0.0014613867,-0.0036196858
7796,850.27045,0.8526998,670.6903,1.5000224,1.0733159,226.43893,0.017084897,0.012631847,0.0019076536,0.0007042514,1.4756958,0.99252677,0.7262345,0.19276053,0.34257716,0.36333007,0.57836103,0.5028957,0.0041023167,0.0,0.0,0.4773166,0.14406371,0.00012065637,8642.386,26456.832,60586.445,7.010384,0.039012007,0.27018046,170543330.0,199409250.0,4750.0,0.85522246,0.21645752,2029.1875,0.43691176,0.6959369,-0.15879339,-0.0,-0.0052224398,-0.033542484
3080,1091.2919,0.977548,751.2814,1.5016983,1.138491,229.83191,0.043026358,0.011338934,0.0026873741,9.4044735e-05,1.1223145,0.9572929,0.98675334,0.08568699,0.3569802,0.3854178,0.661822,0.5375241,0.0179778,0.0,0.0,0.550917,0.051278956,0.0,10048.709,29363.574,110026.016,10.949268,0.04548123,0.24158171,257360300.0,301131970.0,17093.75,0.8545944,0.37234557,3132.625,0.43699527,0.6958965,-0.1795463,-0.0,-0.0045943856,-0.12234557
657,695.91187,1.3949276,635.1637,1.6051154,1.093619,273.00482,0.0143184345,0.008947687,0.0022785836,0.00017508573,0.81501687,1.0224916,1.2253647,0.16411908,0.19797334,0.46966618,0.88471913,0.50530887,0.00398166,0.0,0.0,0.6073842,0.09169884,0.0,12169.947,34616.28,82729.67,6.797866,0.04347532,0.24521944,230801920.0,279519940.0,18437.5,0.8256538,0.27195945,2567.6875,0.4371829,0.69580567,-0.1613272,-0.0,-0.024346232,-0.021959454
7963,935.35376,1.1288121,730.2699,1.622432,0.8431633,422.78107,0.046159565,0.0043720473,0.00064904324,0.00013384478,1.0753651,0.99547064,0.86720574,0.09026322,0.41508836,0.46150765,0.90716857,0.51206565,0.0014478764,0.0,0.0,0.28004342,0.038368724,0.0,9606.48,27372.02,104874.375,10.917045,0.032905966,0.1889368,248933800.0,289047940.0,6843.75,0.8611994,0.38248068,2845.9375,0.43731064,0.6957438,-0.17061777,-0.0,-0.011199355,-0.13248068
963,947.2621,1.4011594,710.6349,1.5353888,0.9023178,172.24466,0.016883316,0.0040837126,0.0039502014,0.00047455425,1.0729824,1.2018431,0.8842247,0.13579199,0.42517415,0.735635,0.8813684,0.52738893,0.026785715,0.0,0.0,0.7116313,0.2074083,0.0010859073,9704.694,40008.88,105419.79,10.862762,0.056912366,0.3814254,336705920.0,380869380.0,39875.0,0.88395315,0.2685811,2564.25,0.43874326,0.6950511,-0.16060321,-0.0,-0.03395313,-0.018581092
1927,1058.2959,1.2208362,711.73096,1.6747724,0.76602936,456.10855,0.047965482,0.007153946,0.00066224375,0.00043201612,1.2659732,0.97677165,1.2261755,0.086508006,0.26297966,0.43674573,0.83550644,0.49469113,0.0012065637,0.0,0.0,0.40974903,0.13223939,0.00012065637,13919.341,35649.35,132367.53,9.509612,0.03989626,0.25251627,304641730.0,367395650.0,15031.25,0.8291586,0.4285714,3291.625,0.43886346,0.69499296,-0.1641023,-0.0,-0.02084142,-0.1785714
332,997.692,0.8475845,779.43445,1.4244969,0.9459547,188.7349,0.03863913,0.0132457595,0.0032232087,0.00021432218,0.8325326,1.0664747,1.1948502,0.15267652,0.3094628,0.50479007,0.70352805,0.5049469,0.018460423,0.0,0.0,0.5573118,0.07915058,0.0,7953.2676,22955.895,60142.133,7.56194,0.04518865,0.24768625,219163460.0,243471170.0,10906.25,0.9001215,0.3277027,2887.0,0.43892494,0.6949633,-0.14648646,-0.0,-0.050121486,-0.0777027
